sequence_id,time_sec,zone,people_count,density,avg_speed_mps,stagnation_ratio,avg_dwell_time_sec,flow_conflict_ratio,directional_entropy,acceleration_variance,zone_transitions,inflow,outflow,risk_label,risk_class
45,16,MALL_CONCERT_STAGE,150,0.548,1.071,0.248,68.73,0.242,0.623,-0.438,6,8,5,SAFE,0
45,17,LIVE_PERFORMANCE_ZONE,145,0.529,0.969,0.293,57.24,0.237,0.588,-0.492,2,5,13,SAFE,0
45,18,FESTIVAL_CORRIDOR,137,0.551,1.086,0.223,55.62,0.206,0.608,-0.873,3,6,4,SAFE,0
45,19,LIVE_PERFORMANCE_ZONE,128,0.461,1.121,0.258,51.08,0.198,0.538,-0.201,3,7,8,SAFE,0
45,20,LIVE_PERFORMANCE_ZONE,126,0.521,0.981,0.212,49.66,0.272,0.634,-0.888,4,7,5,SAFE,0
45,21,LIVE_PERFORMANCE_ZONE,133,0.498,0.996,0.203,64.58,0.28,0.5,-0.484,7,4,11,SAFE,0
45,22,FESTIVAL_CORRIDOR,139,0.498,1.024,0.324,48.95,0.263,0.601,-0.602,6,7,4,SAFE,0
45,23,LIVE_PERFORMANCE_ZONE,136,0.509,0.984,0.422,65.65,0.224,0.635,-0.005,4,4,6,SAFE,0
45,24,LIVE_PERFORMANCE_ZONE,134,0.571,0.884,0.331,69.02,0.23,0.731,-0.869,8,3,10,SAFE,0
45,25,MALL_CONCERT_STAGE,133,0.485,1.089,0.278,39.45,0.295,0.594,-0.807,3,6,5,SAFE,0
45,26,EVENT_ATRIUM,143,0.584,0.934,0.349,70.7,0.255,0.664,-0.697,5,6,5,SAFE,0
45,27,FESTIVAL_CORRIDOR,119,0.481,0.942,0.294,50.75,0.321,0.611,-1.341,3,8,2,SAFE,0
45,28,EVENT_ATRIUM,136,0.54,1.086,0.277,57.55,0.261,0.682,-0.089,2,5,11,SAFE,0
45,29,MALL_CONCERT_STAGE,139,0.517,0.996,0.264,64.49,0.261,0.601,-0.285,3,4,8,SAFE,0
45,30,LIVE_PERFORMANCE_ZONE,131,0.475,0.958,0.294,73.28,0.206,0.616,-0.471,4,9,6,SAFE,0
45,31,MALL_CONCERT_STAGE,136,0.51,1.09,0.255,65.33,0.245,0.666,-1.125,8,5,4,SAFE,0
45,32,MALL_CONCERT_STAGE,130,0.485,1.128,0.204,55.95,0.214,0.68,-0.637,4,7,7,SAFE,0
45,33,EVENT_ATRIUM,133,0.475,1.098,0.315,66.07,0.246,0.635,-0.74,2,6,5,SAFE,0
45,34,FESTIVAL_CORRIDOR,136,0.518,1.043,0.294,49.64,0.248,0.586,-1.009,3,8,10,SAFE,0
45,35,MALL_CONCERT_STAGE,136,0.534,0.963,0.251,68.73,0.289,0.685,-0.182,1,12,5,SAFE,0
45,36,MALL_CONCERT_STAGE,146,0.526,0.988,0.337,59.32,0.239,0.653,-0.316,5,10,9,SAFE,0
45,37,FESTIVAL_CORRIDOR,137,0.529,1.037,0.24,67.39,0.229,0.671,-0.415,3,5,9,SAFE,0
45,38,FESTIVAL_CORRIDOR,138,0.489,1.131,0.2,51.56,0.204,0.647,-0.332,4,9,7,SAFE,0
45,39,MALL_CONCERT_STAGE,147,0.603,0.915,0.352,58.4,0.302,0.633,-0.593,6,12,7,SAFE,0
45,40,MALL_CONCERT_STAGE,147,0.615,0.818,0.368,64.22,0.304,0.645,-0.677,4,7,5,SAFE,0
45,41,MALL_CONCERT_STAGE,151,0.562,0.968,0.278,65.91,0.302,0.711,-0.633,6,10,7,SAFE,0
45,42,EVENT_ATRIUM,128,0.502,1.231,0.302,71.48,0.28,0.645,-1.443,6,6,9,SAFE,0
45,43,EVENT_ATRIUM,148,0.585,0.955,0.274,72.95,0.274,0.702,-0.443,9,3,6,SAFE,0
45,44,FESTIVAL_CORRIDOR,168,0.635,0.726,0.48,75.31,0.33,0.749,-0.572,5,12,4,WARNING,1
45,45,MALL_CONCERT_STAGE,148,0.511,0.988,0.353,72.32,0.236,0.667,-0.753,6,9,7,SAFE,0
45,46,MALL_CONCERT_STAGE,157,0.62,0.823,0.328,60.27,0.305,0.738,-0.2,5,8,7,WARNING,1
45,47,LIVE_PERFORMANCE_ZONE,156,0.653,0.922,0.338,61.02,0.365,0.719,-0.642,1,10,10,WARNING,1
45,48,FESTIVAL_CORRIDOR,154,0.627,0.945,0.251,57.81,0.317,0.73,-1.124,6,10,8,SAFE,0
45,49,EVENT_ATRIUM,170,0.615,0.922,0.338,69,0.237,0.739,-0.85,4,8,10,SAFE,0
45,50,FESTIVAL_CORRIDOR,172,0.725,0.792,0.339,65.31,0.328,0.774,-0.432,9,7,9,WARNING,1
45,51,EVENT_ATRIUM,165,0.61,0.923,0.306,72.68,0.321,0.62,-1.223,7,14,15,SAFE,0
45,52,EVENT_ATRIUM,199,0.763,0.688,0.378,79.2,0.406,0.728,-0.862,3,18,5,WARNING,1
45,53,LIVE_PERFORMANCE_ZONE,207,0.817,0.815,0.417,74.01,0.345,0.856,-0.978,3,9,10,WARNING,1
45,54,FESTIVAL_CORRIDOR,203,0.752,0.721,0.378,89.47,0.394,0.784,-1.262,4,6,5,WARNING,1
45,55,LIVE_PERFORMANCE_ZONE,191,0.783,0.757,0.429,78.84,0.306,0.718,-1.394,1,7,11,WARNING,1
45,56,EVENT_ATRIUM,181,0.674,0.871,0.407,74.41,0.414,0.698,-0.928,2,9,12,WARNING,1
45,57,EVENT_ATRIUM,194,0.738,0.839,0.406,82.18,0.334,0.735,-1.01,4,7,10,WARNING,1
45,58,LIVE_PERFORMANCE_ZONE,184,0.752,0.796,0.35,89.16,0.396,0.741,-0.478,4,10,4,WARNING,1
45,59,EVENT_ATRIUM,196,0.753,0.665,0.505,79.34,0.412,0.765,-0.346,5,16,5,WARNING,1
45,60,FESTIVAL_CORRIDOR,196,0.706,0.745,0.497,71.88,0.27,0.676,-0.138,7,6,7,WARNING,1
45,61,EVENT_ATRIUM,185,0.655,0.817,0.38,66.03,0.356,0.678,-0.791,4,15,9,WARNING,1
45,62,MALL_CONCERT_STAGE,205,0.787,0.727,0.407,96.21,0.404,0.845,-0.962,2,13,13,WARNING,1
45,63,EVENT_ATRIUM,186,0.717,0.858,0.41,74.88,0.403,0.743,-0.852,3,9,8,WARNING,1
45,64,EVENT_ATRIUM,199,0.755,0.757,0.414,74.38,0.402,0.765,-1.289,4,9,13,WARNING,1
45,65,FESTIVAL_CORRIDOR,221,0.875,0.661,0.404,90.17,0.434,0.809,-1.313,11,13,8,WARNING,1
45,66,FESTIVAL_CORRIDOR,177,0.662,0.91,0.391,72.98,0.332,0.615,-0.68,5,9,9,WARNING,1
45,67,MALL_CONCERT_STAGE,202,0.782,0.688,0.4,87.92,0.433,0.788,-0.38,3,7,9,WARNING,1
45,68,LIVE_PERFORMANCE_ZONE,190,0.701,0.935,0.473,87.13,0.315,0.727,-0.8,4,12,6,WARNING,1
45,69,EVENT_ATRIUM,200,0.801,0.761,0.388,82.56,0.401,0.815,-0.627,7,8,9,WARNING,1
45,70,EVENT_ATRIUM,167,0.626,0.886,0.305,59.58,0.354,0.694,-1.018,6,12,10,WARNING,1
45,71,MALL_CONCERT_STAGE,175,0.676,0.827,0.416,81.57,0.281,0.742,-0.596,7,10,12,WARNING,1
45,72,LIVE_PERFORMANCE_ZONE,198,0.773,0.684,0.413,82.55,0.358,0.755,-0.971,5,4,12,WARNING,1
45,73,EVENT_ATRIUM,199,0.785,0.645,0.488,66.88,0.38,0.727,-0.955,4,9,7,WARNING,1
45,74,FESTIVAL_CORRIDOR,219,0.863,0.541,0.52,93.17,0.445,0.837,-1.308,7,12,11,WARNING,1
45,75,EVENT_ATRIUM,162,0.648,1.034,0.252,75.46,0.288,0.748,-0.915,5,7,9,WARNING,1
45,76,FESTIVAL_CORRIDOR,188,0.715,0.776,0.333,77.53,0.34,0.823,-0.091,2,7,7,WARNING,1
45,77,MALL_CONCERT_STAGE,195,0.778,0.697,0.425,69.74,0.369,0.742,-0.8,4,7,10,WARNING,1
45,78,MALL_CONCERT_STAGE,177,0.671,0.84,0.433,72.52,0.323,0.638,-1.031,6,10,5,WARNING,1
45,79,LIVE_PERFORMANCE_ZONE,182,0.72,0.891,0.278,74.69,0.318,0.667,-1.288,3,4,9,WARNING,1
45,80,MALL_CONCERT_STAGE,167,0.643,0.856,0.292,66.63,0.341,0.742,-0.466,5,8,3,WARNING,1
45,81,LIVE_PERFORMANCE_ZONE,167,0.616,0.981,0.415,57.68,0.25,0.705,-0.94,9,13,12,WARNING,1
45,82,FESTIVAL_CORRIDOR,156,0.596,1.023,0.308,73.89,0.309,0.729,-0.474,7,7,7,WARNING,1
45,83,MALL_CONCERT_STAGE,162,0.628,1.092,0.333,55.5,0.289,0.663,-0.197,10,12,9,SAFE,0
45,84,MALL_CONCERT_STAGE,147,0.554,0.932,0.327,70.64,0.328,0.576,-0.444,6,6,4,SAFE,0
45,85,MALL_CONCERT_STAGE,147,0.566,0.84,0.224,66.36,0.285,0.681,-0.954,5,16,8,SAFE,0
45,86,MALL_CONCERT_STAGE,131,0.538,1.092,0.251,67.14,0.303,0.645,-0.224,6,7,4,SAFE,0
45,87,MALL_CONCERT_STAGE,144,0.568,0.939,0.332,68.91,0.244,0.644,-0.619,4,7,10,SAFE,0
45,88,MALL_CONCERT_STAGE,155,0.605,0.909,0.366,77.46,0.286,0.707,-0.397,6,8,1,WARNING,1
45,89,MALL_CONCERT_STAGE,144,0.548,1.015,0.321,65.8,0.271,0.609,-0.131,1,12,5,SAFE,0
46,0,EVENT_ATRIUM,200,0.788,0.765,0.479,70.22,0.33,0.774,-1.226,5,9,9,WARNING,1
46,1,FESTIVAL_CORRIDOR,197,0.757,0.803,0.469,81.55,0.347,0.725,-0.7,3,9,11,WARNING,1
46,2,MALL_CONCERT_STAGE,194,0.786,0.74,0.517,75.29,0.304,0.728,-0.519,7,9,8,WARNING,1
46,3,FESTIVAL_CORRIDOR,171,0.646,0.924,0.352,72.27,0.21,0.654,-0.938,5,7,7,SAFE,0
46,4,MALL_CONCERT_STAGE,176,0.726,0.842,0.422,75.44,0.375,0.735,-0.958,5,6,4,WARNING,1
46,5,EVENT_ATRIUM,178,0.717,0.665,0.377,69.45,0.392,0.704,-0.254,8,13,8,WARNING,1
46,6,FESTIVAL_CORRIDOR,196,0.703,0.895,0.381,72.92,0.351,0.745,-0.909,3,5,11,WARNING,1
46,7,LIVE_PERFORMANCE_ZONE,215,0.816,0.626,0.435,83.69,0.373,0.766,-1.293,7,11,8,WARNING,1
46,8,EVENT_ATRIUM,202,0.777,0.915,0.476,79.37,0.357,0.761,-1.48,5,9,11,WARNING,1
46,9,MALL_CONCERT_STAGE,203,0.737,0.813,0.522,83.65,0.369,0.744,-1.054,3,12,7,WARNING,1
46,10,FESTIVAL_CORRIDOR,212,0.854,0.593,0.484,79.74,0.399,0.866,-0.823,11,8,5,WARNING,1
46,11,FESTIVAL_CORRIDOR,210,0.797,0.834,0.398,88.37,0.37,0.687,-0.876,9,9,7,WARNING,1
46,12,EVENT_ATRIUM,205,0.816,0.656,0.45,84.96,0.365,0.88,-0.881,6,6,9,WARNING,1
46,13,MALL_CONCERT_STAGE,226,0.847,0.762,0.535,92.98,0.396,0.832,-0.375,7,4,9,WARNING,1
46,14,LIVE_PERFORMANCE_ZONE,221,0.946,0.631,0.51,95.7,0.514,0.832,-1.199,4,20,4,HIGH,2
46,15,MALL_CONCERT_STAGE,223,0.867,0.691,0.426,105.38,0.547,0.796,-0.939,9,7,15,WARNING,1
46,16,FESTIVAL_CORRIDOR,221,0.867,0.706,0.47,90.34,0.4,0.873,-0.702,5,14,8,WARNING,1
46,17,EVENT_ATRIUM,211,0.754,0.751,0.416,74.28,0.398,0.763,-0.789,6,14,8,WARNING,1
46,18,FESTIVAL_CORRIDOR,214,0.821,0.801,0.463,81.47,0.372,0.793,-0.88,5,11,8,WARNING,1
46,19,EVENT_ATRIUM,223,0.846,0.722,0.423,78.66,0.427,0.855,-1.158,10,7,11,WARNING,1
46,20,EVENT_ATRIUM,229,0.865,0.693,0.418,89.48,0.466,0.833,-0.385,7,10,12,WARNING,1
46,21,EVENT_ATRIUM,249,0.984,0.555,0.572,97.08,0.502,0.929,-0.778,10,10,15,HIGH,2
46,22,LIVE_PERFORMANCE_ZONE,246,0.975,0.47,0.476,104.05,0.458,0.92,-0.851,6,11,12,HIGH,2
46,23,FESTIVAL_CORRIDOR,229,0.891,0.617,0.489,99.39,0.459,0.796,-1.138,6,10,13,WARNING,1
46,24,EVENT_ATRIUM,258,0.983,0.435,0.572,80.73,0.417,0.828,-0.819,4,8,15,HIGH,2
46,25,MALL_CONCERT_STAGE,234,0.882,0.779,0.553,82.34,0.42,0.879,-0.62,4,14,8,WARNING,1
46,26,MALL_CONCERT_STAGE,243,0.894,0.583,0.391,87.67,0.43,0.874,-0.641,5,18,10,WARNING,1
46,27,LIVE_PERFORMANCE_ZONE,249,0.903,0.414,0.468,95.03,0.47,0.802,-1.143,3,15,13,WARNING,1
46,28,FESTIVAL_CORRIDOR,238,0.941,0.692,0.542,95.13,0.415,0.784,-0.952,13,14,18,WARNING,1
46,29,FESTIVAL_CORRIDOR,244,0.927,0.636,0.458,90.57,0.494,0.805,-1.771,9,11,7,WARNING,1
46,30,FESTIVAL_CORRIDOR,263,1,0.605,0.529,104.3,0.461,0.896,-0.933,11,13,12,HIGH,2
46,31,LIVE_PERFORMANCE_ZONE,239,0.96,0.658,0.53,96.96,0.427,0.801,-0.988,4,11,11,HIGH,2
46,32,EVENT_ATRIUM,247,1,0.428,0.583,105.14,0.427,0.958,-0.716,6,17,11,HIGH,2
46,33,MALL_CONCERT_STAGE,250,0.906,0.661,0.567,88.84,0.436,0.784,-0.835,5,12,12,WARNING,1
46,34,FESTIVAL_CORRIDOR,255,1,0.561,0.481,85.76,0.473,0.882,-0.692,3,13,12,HIGH,2
46,35,FESTIVAL_CORRIDOR,244,0.948,0.473,0.522,105.08,0.536,0.919,-0.525,8,13,16,HIGH,2
46,36,FESTIVAL_CORRIDOR,235,0.932,0.508,0.542,98.26,0.439,0.889,-0.8,3,6,17,HIGH,2
46,37,EVENT_ATRIUM,246,0.958,0.66,0.591,106.09,0.456,0.862,-1.234,5,12,9,HIGH,2
46,38,EVENT_ATRIUM,241,0.95,0.558,0.485,91.36,0.458,0.87,-1.084,6,9,13,HIGH,2
46,39,MALL_CONCERT_STAGE,236,0.922,0.559,0.617,93.04,0.377,0.833,-1.252,7,13,8,HIGH,2
46,40,LIVE_PERFORMANCE_ZONE,260,0.994,0.361,0.52,104.09,0.471,0.885,-1.279,9,18,7,HIGH,2
46,41,EVENT_ATRIUM,242,0.942,0.664,0.515,89.57,0.492,0.875,-1.187,6,13,10,HIGH,2
46,42,FESTIVAL_CORRIDOR,253,0.967,0.537,0.52,97.57,0.502,0.916,-0.819,7,17,16,HIGH,2
46,43,LIVE_PERFORMANCE_ZONE,256,0.966,0.512,0.557,93.69,0.502,0.92,-1.628,6,13,11,HIGH,2
46,44,EVENT_ATRIUM,230,0.823,0.674,0.396,78.87,0.374,0.761,-1.876,7,14,4,WARNING,1
46,45,EVENT_ATRIUM,230,0.889,0.646,0.568,79.58,0.399,0.909,-0.958,4,7,9,WARNING,1
46,46,MALL_CONCERT_STAGE,213,0.768,0.774,0.407,68,0.379,0.865,-0.915,3,10,8,WARNING,1
46,47,MALL_CONCERT_STAGE,213,0.772,0.732,0.39,78.32,0.368,0.788,-0.869,3,12,9,WARNING,1
46,48,EVENT_ATRIUM,249,0.952,0.537,0.586,88.17,0.413,0.899,-1.205,6,12,12,HIGH,2
46,49,LIVE_PERFORMANCE_ZONE,200,0.774,0.789,0.32,79.62,0.397,0.718,-0.943,9,7,3,WARNING,1
46,50,MALL_CONCERT_STAGE,190,0.768,0.831,0.444,72.98,0.381,0.716,0.001,13,10,5,WARNING,1
46,51,MALL_CONCERT_STAGE,215,0.837,0.7,0.467,84.46,0.407,0.718,0.199,11,9,15,WARNING,1
46,52,EVENT_ATRIUM,195,0.73,0.854,0.344,72.49,0.338,0.746,-1.077,6,6,5,WARNING,1
46,53,LIVE_PERFORMANCE_ZONE,218,0.838,0.694,0.464,89.32,0.307,0.882,-1.307,9,14,12,WARNING,1
46,54,FESTIVAL_CORRIDOR,204,0.808,0.654,0.391,94.01,0.367,0.83,-1.323,9,9,9,WARNING,1
46,55,EVENT_ATRIUM,205,0.826,0.813,0.454,89.96,0.444,0.781,-0.67,7,10,7,WARNING,1
46,56,EVENT_ATRIUM,207,0.793,0.814,0.364,79.02,0.374,0.775,-0.426,3,12,7,WARNING,1
46,57,MALL_CONCERT_STAGE,197,0.733,0.962,0.399,75.06,0.372,0.789,-1.276,4,12,13,WARNING,1
46,58,EVENT_ATRIUM,216,0.807,0.755,0.461,77.78,0.435,0.779,-0.644,9,6,13,WARNING,1
46,59,EVENT_ATRIUM,196,0.744,0.72,0.455,65.07,0.318,0.782,-0.353,2,13,16,WARNING,1
46,60,LIVE_PERFORMANCE_ZONE,200,0.777,0.73,0.446,87.95,0.365,0.692,-1.101,7,10,9,WARNING,1
46,61,FESTIVAL_CORRIDOR,207,0.783,0.823,0.444,74.72,0.409,0.694,-0.948,7,11,15,WARNING,1
46,62,FESTIVAL_CORRIDOR,194,0.71,0.904,0.462,77.76,0.391,0.806,-0.929,10,12,9,WARNING,1
46,63,FESTIVAL_CORRIDOR,183,0.7,0.823,0.459,78.74,0.367,0.819,-0.573,8,7,7,WARNING,1
46,64,FESTIVAL_CORRIDOR,188,0.708,0.886,0.437,74.46,0.321,0.722,-0.921,10,12,10,WARNING,1
46,65,MALL_CONCERT_STAGE,195,0.79,0.623,0.405,82.75,0.338,0.761,-0.781,5,8,4,WARNING,1
46,66,LIVE_PERFORMANCE_ZONE,183,0.648,0.826,0.426,69.42,0.363,0.761,-0.905,2,15,5,WARNING,1
46,67,MALL_CONCERT_STAGE,188,0.728,0.862,0.419,76.29,0.405,0.887,-0.778,7,11,9,WARNING,1
46,68,MALL_CONCERT_STAGE,185,0.713,0.842,0.369,62.54,0.36,0.748,-1.466,5,13,8,WARNING,1
46,69,EVENT_ATRIUM,197,0.751,0.778,0.406,73.16,0.306,0.696,-1.041,4,10,9,WARNING,1
46,70,LIVE_PERFORMANCE_ZONE,201,0.783,0.7,0.388,86.16,0.337,0.801,-0.489,7,15,14,WARNING,1
46,71,LIVE_PERFORMANCE_ZONE,180,0.696,0.879,0.413,65.73,0.383,0.705,-0.714,4,13,12,WARNING,1
46,72,EVENT_ATRIUM,193,0.768,0.652,0.444,81.81,0.413,0.849,-0.209,8,13,7,WARNING,1
46,73,MALL_CONCERT_STAGE,180,0.685,0.767,0.363,65.6,0.32,0.776,-0.247,6,14,3,WARNING,1
46,74,LIVE_PERFORMANCE_ZONE,193,0.75,0.659,0.394,72.64,0.345,0.782,-0.773,6,4,8,WARNING,1
46,75,MALL_CONCERT_STAGE,184,0.769,0.827,0.457,72.8,0.428,0.893,-1.17,3,8,12,WARNING,1
46,76,EVENT_ATRIUM,186,0.715,0.895,0.372,75.42,0.289,0.817,-0.793,4,6,10,WARNING,1
46,77,LIVE_PERFORMANCE_ZONE,200,0.788,0.722,0.322,78.3,0.377,0.792,-1.069,3,10,10,WARNING,1
46,78,EVENT_ATRIUM,171,0.709,0.76,0.282,70.89,0.287,0.655,-1.296,2,9,7,WARNING,1
46,79,FESTIVAL_CORRIDOR,190,0.765,0.759,0.372,75.94,0.348,0.763,-0.77,5,7,4,WARNING,1
46,80,FESTIVAL_CORRIDOR,163,0.652,0.796,0.385,76.42,0.268,0.747,-0.822,4,9,10,WARNING,1
46,81,LIVE_PERFORMANCE_ZONE,205,0.814,0.806,0.421,84.01,0.396,0.753,-0.929,11,11,7,WARNING,1
46,82,MALL_CONCERT_STAGE,196,0.763,0.843,0.372,80.25,0.324,0.705,-0.938,7,9,16,WARNING,1
46,83,FESTIVAL_CORRIDOR,201,0.781,0.744,0.406,74.73,0.35,0.821,-1.025,8,12,6,WARNING,1
46,84,FESTIVAL_CORRIDOR,193,0.78,0.787,0.438,80.94,0.436,0.862,-1.258,5,5,5,WARNING,1
46,85,LIVE_PERFORMANCE_ZONE,203,0.807,0.731,0.492,77.67,0.276,0.77,-1.272,11,6,4,WARNING,1
46,86,FESTIVAL_CORRIDOR,171,0.672,0.85,0.333,74.43,0.343,0.64,0.046,5,7,10,WARNING,1
46,87,LIVE_PERFORMANCE_ZONE,198,0.75,0.794,0.428,71.07,0.324,0.791,-1.675,7,18,7,WARNING,1
46,88,EVENT_ATRIUM,209,0.756,0.811,0.411,79.3,0.382,0.764,-0.879,5,11,7,WARNING,1
46,89,EVENT_ATRIUM,186,0.721,0.856,0.297,76.42,0.337,0.753,-0.408,6,12,10,WARNING,1
47,0,FESTIVAL_CORRIDOR,132,0.501,0.846,0.261,60.36,0.24,0.574,-0.484,5,7,8,SAFE,0
47,1,LIVE_PERFORMANCE_ZONE,118,0.445,1.109,0.253,38.36,0.201,0.622,-1.141,5,8,6,SAFE,0
47,2,LIVE_PERFORMANCE_ZONE,138,0.481,1.148,0.217,52.84,0.25,0.617,-0.39,6,6,5,SAFE,0
47,3,MALL_CONCERT_STAGE,122,0.51,0.895,0.336,79.02,0.313,0.615,-0.07,5,8,6,SAFE,0
47,4,MALL_CONCERT_STAGE,183,0.689,0.93,0.368,75.13,0.341,0.695,-0.723,9,12,11,WARNING,1
47,5,MALL_CONCERT_STAGE,154,0.595,1.018,0.358,61.11,0.23,0.565,-0.531,12,6,6,SAFE,0
47,6,MALL_CONCERT_STAGE,154,0.63,0.942,0.353,70.68,0.29,0.691,-0.128,3,12,6,WARNING,1
47,7,LIVE_PERFORMANCE_ZONE,143,0.564,0.822,0.293,52.9,0.356,0.587,-0.684,6,6,13,SAFE,0
47,8,LIVE_PERFORMANCE_ZONE,164,0.638,0.977,0.326,66.29,0.247,0.694,-1.017,4,11,10,SAFE,0
47,9,EVENT_ATRIUM,153,0.602,0.816,0.339,62.91,0.313,0.708,-0.69,5,10,9,SAFE,0
47,10,LIVE_PERFORMANCE_ZONE,160,0.604,0.952,0.306,65.37,0.246,0.707,-1.058,6,10,2,SAFE,0
47,11,LIVE_PERFORMANCE_ZONE,167,0.624,0.908,0.413,69.38,0.307,0.722,-0.452,4,8,8,WARNING,1
47,12,LIVE_PERFORMANCE_ZONE,156,0.577,0.851,0.305,62.3,0.25,0.647,-0.831,4,9,6,SAFE,0
47,13,LIVE_PERFORMANCE_ZONE,182,0.668,0.904,0.36,63.22,0.285,0.698,-0.645,8,14,13,WARNING,1
47,14,LIVE_PERFORMANCE_ZONE,184,0.76,0.75,0.417,85.09,0.367,0.76,-0.82,12,7,6,WARNING,1
47,15,LIVE_PERFORMANCE_ZONE,172,0.677,0.767,0.342,78.68,0.368,0.771,-0.649,5,6,7,WARNING,1
47,16,FESTIVAL_CORRIDOR,167,0.672,0.84,0.315,75.53,0.288,0.79,-0.953,4,10,5,WARNING,1
47,17,MALL_CONCERT_STAGE,181,0.742,0.686,0.45,67.49,0.287,0.688,-0.869,7,6,8,WARNING,1
47,18,FESTIVAL_CORRIDOR,147,0.588,1.014,0.348,65.54,0.335,0.764,-0.879,8,6,9,WARNING,1
47,19,FESTIVAL_CORRIDOR,178,0.761,0.744,0.443,83.31,0.315,0.782,-0.562,6,5,6,WARNING,1
47,20,LIVE_PERFORMANCE_ZONE,174,0.681,0.838,0.4,77.69,0.241,0.858,-0.313,5,8,10,WARNING,1
47,21,MALL_CONCERT_STAGE,171,0.682,0.812,0.383,78.59,0.318,0.694,-0.487,2,9,7,WARNING,1
47,22,EVENT_ATRIUM,166,0.648,0.831,0.355,62.75,0.327,0.7,-0.848,6,10,5,WARNING,1
47,23,MALL_CONCERT_STAGE,149,0.548,0.988,0.282,64.65,0.263,0.624,-0.333,3,8,10,SAFE,0
47,24,FESTIVAL_CORRIDOR,153,0.645,0.917,0.402,74.12,0.293,0.758,-1.103,5,8,5,WARNING,1
47,25,EVENT_ATRIUM,179,0.737,0.612,0.364,72.1,0.338,0.796,-1.27,6,9,10,WARNING,1
47,26,FESTIVAL_CORRIDOR,167,0.643,0.985,0.314,71.02,0.269,0.742,-0.446,9,7,10,WARNING,1
47,27,LIVE_PERFORMANCE_ZONE,178,0.682,0.726,0.344,63.55,0.328,0.709,-0.217,6,9,7,WARNING,1
47,28,LIVE_PERFORMANCE_ZONE,167,0.685,0.938,0.364,81.01,0.376,0.69,-0.621,9,9,12,WARNING,1
47,29,LIVE_PERFORMANCE_ZONE,160,0.555,1.039,0.302,59.37,0.271,0.526,-0.576,7,11,6,SAFE,0
47,30,EVENT_ATRIUM,157,0.552,0.899,0.302,71.45,0.299,0.653,-1.211,5,5,6,SAFE,0
47,31,MALL_CONCERT_STAGE,158,0.665,0.96,0.331,77.19,0.328,0.616,-0.657,1,9,10,WARNING,1
47,32,FESTIVAL_CORRIDOR,131,0.477,0.881,0.203,58.92,0.289,0.614,-1.016,6,11,5,SAFE,0
47,33,MALL_CONCERT_STAGE,138,0.535,1.168,0.343,78.5,0.258,0.526,0.244,7,11,8,SAFE,0
47,34,FESTIVAL_CORRIDOR,146,0.579,0.966,0.294,71.08,0.246,0.679,-0.434,8,4,12,SAFE,0
47,35,EVENT_ATRIUM,147,0.544,0.967,0.273,63.31,0.24,0.679,-0.822,5,5,11,SAFE,0
47,36,LIVE_PERFORMANCE_ZONE,129,0.529,0.945,0.359,60.1,0.217,0.622,-0.993,4,5,5,SAFE,0
47,37,MALL_CONCERT_STAGE,141,0.597,0.96,0.235,75.61,0.291,0.687,-0.266,5,6,6,SAFE,0
47,38,EVENT_ATRIUM,126,0.479,0.95,0.261,59.04,0.254,0.618,-0.028,9,7,7,SAFE,0
47,39,EVENT_ATRIUM,135,0.556,0.858,0.312,59.23,0.253,0.758,-0.283,3,6,3,SAFE,0
47,40,LIVE_PERFORMANCE_ZONE,127,0.5,1.218,0.327,56.51,0.163,0.659,-0.557,5,5,5,SAFE,0
47,41,FESTIVAL_CORRIDOR,134,0.486,1.027,0.309,69.92,0.267,0.585,-0.647,5,8,8,SAFE,0
47,42,LIVE_PERFORMANCE_ZONE,108,0.378,1.228,0.211,44.44,0.136,0.534,-0.042,6,3,7,SAFE,0
47,43,FESTIVAL_CORRIDOR,116,0.424,1.129,0.304,50.53,0.292,0.644,-0.662,9,5,7,SAFE,0
47,44,MALL_CONCERT_STAGE,123,0.489,1.147,0.161,57.1,0.23,0.668,0.048,6,6,4,SAFE,0
47,45,FESTIVAL_CORRIDOR,118,0.454,0.989,0.235,49.25,0.189,0.602,0.003,1,1,4,SAFE,0
47,46,LIVE_PERFORMANCE_ZONE,131,0.449,1.12,0.26,47.79,0.146,0.586,-0.406,6,6,8,SAFE,0
47,47,MALL_CONCERT_STAGE,119,0.491,1.069,0.287,63.25,0.244,0.681,-0.474,7,10,4,SAFE,0
47,48,LIVE_PERFORMANCE_ZONE,127,0.486,0.948,0.306,63.16,0.289,0.635,-0.382,4,5,3,SAFE,0
47,49,LIVE_PERFORMANCE_ZONE,122,0.457,1.082,0.164,52.57,0.173,0.61,-0.576,8,5,5,SAFE,0
47,50,EVENT_ATRIUM,149,0.562,0.94,0.26,54,0.261,0.75,-0.675,4,4,3,SAFE,0
47,51,MALL_CONCERT_STAGE,109,0.414,0.988,0.271,36.32,0.126,0.535,-0.976,7,9,2,SAFE,0
47,52,LIVE_PERFORMANCE_ZONE,110,0.467,0.989,0.264,53.05,0.208,0.555,-1.182,8,7,2,SAFE,0
47,53,FESTIVAL_CORRIDOR,123,0.468,1.139,0.16,63.34,0.254,0.565,-0.452,1,7,1,SAFE,0
47,54,LIVE_PERFORMANCE_ZONE,123,0.444,1.167,0.211,58.11,0.29,0.609,-0.537,4,5,5,SAFE,0
